;;Събития (опасности);Събития (опасности);Събития (опасности);Загинали лица;Загинали лица;Загинали лица;Пострадали лица;Пострадали лица;Пострадали лица;
Разград;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Разград;85732 пътни;106;121;144;10;11;9;134;156;195;
Разград;85733 железопътни;0;0;1;0;0;0;0;0;1;
Разград;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Разград;85801 Други бедствия и кризи;0;1;0;0;0;0;0;0;0;
Разград;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Разград;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Разград;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Разград;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Разград;85820 Други, в т.ч.;0;1;0;0;0;0;0;0;0;
Разград;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Разград;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Разград;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Русе;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;527;616;638;966;363;28;385;440;430;
Русе;85101 Геофизични;0;1;2;0;0;0;0;0;0;
Русе;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Русе;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Русе;85112 цунами;0;0;0;0;0;0;0;0;0;
Русе;85120 Движение на маси (сухо);0;1;2;0;0;0;0;0;0;
Русе;85121 срутище;0;0;0;0;0;0;0;0;0;
Русе;85122 свлачище;0;1;2;0;0;0;0;0;0;
Русе;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Русе;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Русе;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Русе;85132 лахар;0;0;0;0;0;0;0;0;0;
Русе;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Русе;85134 лава;0;0;0;0;0;0;0;0;0;
Русе;85201 Метеорологични;5;4;11;0;0;1;0;0;1;
Русе;85210 Буря;3;2;4;0;0;1;0;0;1;
Русе;85211 градушка;0;0;0;0;0;0;0;0;0;
Русе;85212 светкавица/гръмотевична буря;0;0;1;0;0;1;0;0;1;
Русе;85213 обилен дъжд;2;1;3;0;0;0;0;0;0;
Русе;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Русе;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Русе;85216 силна буря;1;1;0;0;0;0;0;0;0;
Русе;85217 вятър;0;0;0;0;0;0;0;0;0;
Русе;85220 Екстремни температури;1;2;4;0;0;0;0;0;0;
Русе;85221 студена вълна (в т.ч. слани);0;0;0;0;0;0;0;0;0;
Русе;85222 топлинна вълна;1;2;4;0;0;0;0;0;0;
Русе;85230 Сурови зимни условия;1;0;3;0;0;0;0;0;0;
Русе;85231 сняг/лед;0;0;1;0;0;0;0;0;0;
Русе;85232 зимна буря/виелица;1;0;2;0;0;0;0;0;0;
Русе;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Русе;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Русе;85301 Хидроложки;1;1;0;0;0;0;0;0;0;
Русе;85310 Наводнение;1;1;0;0;0;0;0;0;0;
Русе;85311 дъждовно;0;0;0;0;0;0;0;0;0;
Русе;85312 инфраструктурно;0;1;0;0;0;0;0;0;0;
Русе;85313 морско;0;0;0;0;0;0;0;0;0;
Русе;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Русе;85315 речно;1;0;0;0;0;0;0;0;0;
Русе;85320 Лавина;0;0;0;0;0;0;0;0;0;
Русе;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Русе;85401 Климатоложки;7;21;27;0;0;0;0;0;0;
Русе;85410 Суша;0;0;0;0;0;0;0;0;0;
Русе;85420 Стихиен пожар;7;21;27;0;0;0;0;0;0;
Русе;85421 горски пожар;0;5;5;0;0;0;0;0;0;
Русе;85422 полски пожар: храсти, шубраци, пасища, торф;7;16;22;0;0;0;0;0;0;
Русе;85501 Биологични;1;1;0;940;330;0;.;.;0;
Русе;85510 Инфекциозни заболявания при хората;1;1;0;940;330;0;.;.;0;
Русе;85511 вирусна болест;1;1;0;940;330;0;.;.;0;
Русе;85512 бактериална болест;0;0;0;0;0;0;0;0;0;
Русе;85513 паразитна болест;0;0;0;0;0;0;0;0;0;
Русе;85514 гъбична болест;0;0;0;0;0;0;0;0;0;
Русе;85520 Инфекциозни и зоонозни болести по животните;0;0;0;0;0;0;0;0;0;
Русе;85521 вирусна болест;0;0;0;0;0;0;0;0;0;
Русе;85522 бактериална болест;0;0;0;0;0;0;0;0;0;
Русе;85523 паразитна болест;0;0;0;0;0;0;0;0;0;
Русе;85524 гъбична болест;0;0;0;0;0;0;0;0;0;
Русе;85525 прионова болест;0;0;0;0;0;0;0;0;0;
Русе;85530 Нашествие на вредители;0;0;0;0;0;0;0;0;0;
Русе;85531 нашествие на насекоми;0;0;0;0;0;0;0;0;0;
Русе;85532 нашествие на други вредители;0;0;0;0;0;0;0;0;0;
Русе;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Русе;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Русе;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Русе;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Русе;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Русе;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Русе;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Русе;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Русе;85701 Техногенни;513;587;598;26;33;27;385;440;429;
Русе;85710 Промишлена авария;9;13;14;0;1;0;0;1;0;
Русе;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Русе;85712 срутване;0;0;0;0;0;0;0;0;0;
Русе;85713 експлозия;0;0;0;0;0;0;0;0;0;
Русе;85714 пожар;9;13;14;0;1;0;0;1;0;
Русе;85715 теч на газ;0;0;0;0;0;0;0;0;0;
Русе;85716 отравяне;0;0;0;0;0;0;0;0;0;
Русе;85717 радиация;0;0;0;0;0;0;0;0;0;
Русе;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Русе;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Русе;85720 Други аварии (непромишлени);202;243;230;3;6;5;12;12;2;
Русе;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Русе;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Русе;85723 пожар (непромишлен);202;243;230;3;6;5;12;12;2;
Русе;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Русе;85730 Транспортнаи аварии/инциденти;302;331;354;23;26;22;373;427;427;
Русе;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Русе;85732 пътни;300;331;353;23;26;21;372;427;427;
Русе;85733 железопътни;2;0;1;0;0;1;1;0;0;
Русе;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Русе;85801 Други бедствия и кризи;0;1;0;0;0;0;0;0;0;
Русе;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Русе;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Русе;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Русе;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Русе;85820 Други, в т.ч.;0;1;0;0;0;0;0;0;0;
Русе;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Русе;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Русе;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Силистра;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;215;290;237;551;169;11;134;138;95;
Силистра;85101 Геофизични;0;1;0;0;0;0;0;0;0;
Силистра;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Силистра;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Силистра;85112 цунами;0;0;0;0;0;0;0;0;0;
Силистра;85120 Движение на маси (сухо);0;1;0;0;0;0;0;0;0;
Силистра;85121 срутище;0;0;0;0;0;0;0;0;0;
Силистра;85122 свлачище;0;1;0;0;0;0;0;0;0;
Силистра;85123 пропадане на земята или слягане;0;0;0;0;0;0;0;0;0;
Силистра;85130 Вулканична дейност;0;0;0;0;0;0;0;0;0;
Силистра;85131 вулканична пепел;0;0;0;0;0;0;0;0;0;
Силистра;85132 лахар;0;0;0;0;0;0;0;0;0;
Силистра;85133 пирокластичен поток;0;0;0;0;0;0;0;0;0;
Силистра;85134 лава;0;0;0;0;0;0;0;0;0;
Силистра;85201 Метеорологични;0;1;5;0;0;0;0;0;0;
Силистра;85210 Буря;0;1;1;0;0;0;0;0;0;
Силистра;85211 градушка;0;0;0;0;0;0;0;0;0;
Силистра;85212 светкавица/гръмотевична буря;0;0;0;0;0;0;0;0;0;
Силистра;85213 обилен дъжд;0;1;0;0;0;0;0;0;0;
Силистра;85214 смерч (торнадо);0;0;0;0;0;0;0;0;0;
Силистра;85215 пясъчна/прашна буря;0;0;0;0;0;0;0;0;0;
Силистра;85216 силна буря;0;0;1;0;0;0;0;0;0;
Силистра;85217 вятър;0;0;0;0;0;0;0;0;0;
Силистра;85220 Екстремни температури;0;0;0;0;0;0;0;0;0;
Силистра;85221 студена вълна (в т.ч. слани);0;0;0;0;0;0;0;0;0;
Силистра;85222 топлинна вълна;0;0;0;0;0;0;0;0;0;
Силистра;85230 Сурови зимни условия;0;0;4;0;0;0;0;0;0;
Силистра;85231 сняг/лед;0;0;1;0;0;0;0;0;0;
Силистра;85232 зимна буря/виелица;0;0;3;0;0;0;0;0;0;
Силистра;85233 мраз/скреж;0;0;0;0;0;0;0;0;0;
Силистра;85240 Мъгла;0;0;0;0;0;0;0;0;0;
Силистра;85301 Хидроложки;0;0;0;0;0;0;0;0;0;
Силистра;85310 Наводнение;0;0;0;0;0;0;0;0;0;
Силистра;85311 дъждовно;0;0;0;0;0;0;0;0;0;
Силистра;85312 инфраструктурно;0;0;0;0;0;0;0;0;0;
Силистра;85313 морско;0;0;0;0;0;0;0;0;0;
Силистра;85314 от подземни води;0;0;0;0;0;0;0;0;0;
Силистра;85315 речно;0;0;0;0;0;0;0;0;0;
Силистра;85320 Лавина;0;0;0;0;0;0;0;0;0;
Силистра;85330 Кален поток;0;0;0;0;0;0;0;0;0;
Силистра;85401 Климатоложки;8;41;37;0;1;0;0;1;0;
Силистра;85410 Суша;0;0;0;0;0;0;0;0;0;
Силистра;85420 Стихиен пожар;8;41;37;0;1;0;0;1;0;
Силистра;85421 горски пожар;1;17;10;0;0;0;0;1;0;
Силистра;85422 полски пожар: храсти, шубраци, пасища, торф;7;24;27;0;1;0;0;0;0;
Силистра;85501 Биологични;1;1;0;542;153;0;.;.;0;
Силистра;85510 Инфекциозни заболявания при хората;1;1;0;542;153;0;.;.;0;
Силистра;85511 вирусна болест;1;1;0;542;153;0;.;.;0;
Силистра;85512 бактериална болест;0;0;0;0;0;0;0;0;0;
Силистра;85513 паразитна болест;0;0;0;0;0;0;0;0;0;
Силистра;85514 гъбична болест;0;0;0;0;0;0;0;0;0;
Силистра;85520 Инфекциозни и зоонозни болести по животните;0;0;0;0;0;0;0;0;0;
Силистра;85521 вирусна болест;0;0;0;0;0;0;0;0;0;
Силистра;85522 бактериална болест;0;0;0;0;0;0;0;0;0;
Силистра;85523 паразитна болест;0;0;0;0;0;0;0;0;0;
Силистра;85524 гъбична болест;0;0;0;0;0;0;0;0;0;
Силистра;85525 прионова болест;0;0;0;0;0;0;0;0;0;
Силистра;85530 Нашествие на вредители;0;0;0;0;0;0;0;0;0;
Силистра;85531 нашествие на насекоми;0;0;0;0;0;0;0;0;0;
Силистра;85532 нашествие на други вредители;0;0;0;0;0;0;0;0;0;
Силистра;85601 Космически явления;0;0;0;0;0;0;0;0;0;
Силистра;85610 Сблъсък;0;0;0;0;0;0;0;0;0;
Силистра;85611 метеоритен удар;0;0;0;0;0;0;0;0;0;
Силистра;85612 въздушен взрив;0;0;0;0;0;0;0;0;0;
Силистра;85620 Космическа буря;0;0;0;0;0;0;0;0;0;
Силистра;85621 енергийни частици;0;0;0;0;0;0;0;0;0;
Силистра;85622 геомагнитна буря;0;0;0;0;0;0;0;0;0;
Силистра;85623 шокова вълна;0;0;0;0;0;0;0;0;0;
Силистра;85701 Техногенни;206;245;195;9;15;11;134;137;95;
Силистра;85710 Промишлена авария;4;2;4;0;0;0;0;0;0;
Силистра;85711 химически разлив;0;0;0;0;0;0;0;0;0;
Силистра;85712 срутване;0;0;0;0;0;0;0;0;0;
Силистра;85713 експлозия;0;0;0;0;0;0;0;0;0;
Силистра;85714 пожар;4;2;4;0;0;0;0;0;0;
Силистра;85715 теч на газ;0;0;0;0;0;0;0;0;0;
Силистра;85716 отравяне;0;0;0;0;0;0;0;0;0;
Силистра;85717 радиация;0;0;0;0;0;0;0;0;0;
Силистра;85718 нефтен разлив;0;0;0;0;0;0;0;0;0;
Силистра;85719 други (промишлени);0;0;0;0;0;0;0;0;0;
Силистра;85720 Други аварии (непромишлени);104;144;119;0;2;3;4;8;1;
Силистра;85721 срутване (непромишлено);0;0;0;0;0;0;0;0;0;
Силистра;85722 експлозия (непромишлена);0;0;0;0;0;0;0;0;0;
Силистра;85723 пожар (непромишлен);104;144;119;0;2;3;4;8;1;
Силистра;85724 други (непромишлени);0;0;0;0;0;0;0;0;0;
Силистра;85730 Транспортнаи аварии/инциденти;98;99;72;9;13;8;130;129;94;
Силистра;85731 въздухоплавателни;0;0;0;0;0;0;0;0;0;
Силистра;85732 пътни;98;99;72;9;13;8;130;129;94;
Силистра;85733 железопътни;0;0;0;0;0;0;0;0;0;
Силистра;85734 воднотранспортни;0;0;0;0;0;0;0;0;0;
Силистра;85801 Други бедствия и кризи;0;1;0;0;0;0;0;0;0;
Силистра;85810 Деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Силистра;85811 деградация на почвите (почвена ерозия);0;0;0;0;0;0;0;0;0;
Силистра;85812 обезлесяване;0;0;0;0;0;0;0;0;0;
Силистра;85813 други, свързани с деградиране на околната среда;0;0;0;0;0;0;0;0;0;
Силистра;85820 Други, в т.ч.;0;1;0;0;0;0;0;0;0;
Силистра;85821 Размирици, терористични актове, етнически конфликти, кибератаки;0;0;0;0;0;0;0;0;0;
Силистра;85822 Социални или икономически кризи;0;0;0;0;0;0;0;0;0;
Силистра;85823 Други неизброени;0;1;0;0;0;0;0;0;0;
Сливен;85001 БЕДСТВИЯ И КРИЗИСНИ СЪБИТИЯ - ОБЩО;365;345;372;573;141;27;176;170;196;
Сливен;85101 Геофизични;3;1;18;0;0;0;0;0;0;
Сливен;85110 Земетресения;0;0;0;0;0;0;0;0;0;
Сливен;85111 движение на земни пластове;0;0;0;0;0;0;0;0;0;
Сливен;85112 цунами;0;0;0;0;0;0;0;0;0;
Сливен;85120 Движение на маси (сухо);3;1;18;0;0;0;0;0;0;
Сливен;85121 срутище;0;0;0;0;0;0;0;0;0;
Сливен;85122 свлачище;3;1;0;0;0;0;0;0;0;
Сливен;85123 пропадане на земята или слягане;0;0;18;0;0;0;0;0;0;
